R,c (mol/m^3) @ t=0,c (mol/m^3) @ t=50000,c (mol/m^3) @ t=1E5,c (mol/m^3) @ t=1.5E5,c (mol/m^3) @ t=2E5,c (mol/m^3) @ t=2.5E5,c (mol/m^3) @ t=3E5,c (mol/m^3) @ t=3.5E5,c (mol/m^3) @ t=4E5,c (mol/m^3) @ t=4.5E5,c (mol/m^3) @ t=5E5,c (mol/m^3) @ t=5.5E5,c (mol/m^3) @ t=6E5,c (mol/m^3) @ t=6.5E5,c (mol/m^3) @ t=7E5,c (mol/m^3) @ t=7.5E5,c (mol/m^3) @ t=8E5,c (mol/m^3) @ t=8.5E5,c (mol/m^3) @ t=9E5,c (mol/m^3) @ t=9.5E5,c (mol/m^3) @ t=1E6
0.20754716981132076,0,7.351921358778275E-164,1.3852122072821512E-114,2.8817398564554854E-109,5.944099013843536E-80,3.195769864710128E-77,4.910544762955794E-75,1.071344807265007E-56,1.126466145734548E-55,4.149156357013736E-54,9.737438300680671E-53,1.2304056045253476E-51,6.522846590764268E-51,8.787614324909486E-50,3.850250917184355E-44,1.4956878693192914E-43,2.4936974519466113E-42,8.287836804011458E-42,7.351759070958324E-41,2.299956091539792E-40,1.4630308559754418E-39
0.21069182389937108,0,4.81161898847178E-162,2.649987735519852E-113,5.3346225465367155E-108,4.7707023521088904E-79,2.530379379272339E-76,3.82207534717767E-74,4.6945149146371025E-56,4.9174472596418135E-55,1.7959081216602118E-53,4.1652965804925774E-52,5.2084468284122625E-51,2.754828975999423E-50,3.668226846212147E-49,1.2918725698708104E-43,5.018469447549283E-43,8.251512604029274E-42,2.739663485179297E-41,2.399819102698233E-40,7.494725261374438E-40,4.712594915702845E-39
0.2138364779874214,0,3.149014915499916E-160,5.069515846964717E-112,9.871619082260378E-107,3.828994946965063E-78,2.0032001484133947E-75,2.9738748796814874E-73,2.0573150375701555E-55,2.1468598075910874E-54,7.7730354243133385E-53,1.7814289514900173E-51,2.204149906141812E-50,1.1630618651839303E-49,1.5304990897725347E-48,4.33509911661556E-43,1.684031570124452E-42,2.730152129873866E-41,9.055323178602766E-41,7.83158326496088E-40,2.4414946817352584E-39,1.517313950496702E-38
0.2169811320754717,0,2.0608606876703878E-158,9.697985927353523E-111,1.826007729309499E-105,3.073202519193312E-77,1.5855769435716541E-74,2.313098192793974E-72,9.01691711185586E-55,9.373647063307019E-54,3.364157357938126E-52,7.617419893069705E-51,9.324839687545711E-50,4.90857389062317E-49,6.382545824437908E-48,1.454874987984009E-42,5.651664421360848E-42,9.032328778075382E-41,2.9926570734934033E-40,2.555044476557984E-39,7.95083910991101E-39,4.883055009730357E-38
0.22012578616352202,0,1.3486844101390535E-156,1.8551817249608335E-109,3.3762921775843514E-104,2.4666029668412914E-76,1.254787678613948E-73,1.7984870914320056E-71,3.9524027442703067E-54,4.0931064264537614E-53,1.4559215670443667E-51,3.2565630561952803E-50,3.943694621201578E-49,2.070836046141443E-48,2.6603017082634536E-47,4.883129700452234E-42,1.8969169622508167E-41,2.9879156205633617E-40,9.88898469877481E-40,8.333339383528024E-39,2.5883340242565775E-38,1.5707263171255575E-37
0.22327044025157233,0,8.825863559073835E-155,3.5487763144339066E-108,6.240137601483676E-103,1.9797338006655156E-75,9.928159250381035E-73,1.3978362460090886E-70,1.7326420134205074E-53,1.7874572027503525E-52,6.300464543100702E-51,1.391933934853128E-49,1.6673279991821968E-48,8.73307825366838E-48,1.1082451916882928E-46,1.6391378630513345E-41,6.367438583055774E-41,9.882996871979218E-40,3.2672592805640234E-39,2.717096859627872E-38,8.423076035084847E-38,5.050028837301601E-37
0.22641509433962265,0,5.775460988465552E-153,6.78821335215951E-107,1.1528119296904164E-101,1.5889551932553632E-74,7.853773115028234E-72,1.0860121923484165E-69,7.596259199738491E-53,7.806478092981034E-52,2.726320784674496E-50,5.9481312681531854E-49,7.04674832641462E-48,3.681403976499096E-47,4.6142439585406E-46,5.502703433454445E-41,2.137590093110964E-40,3.268561777470199E-39,1.0793142958399469E-38,8.856256727672555E-38,2.740039559485192E-37,1.6227928816241955E-36
0.22955974842767296,0,3.779167052767848E-151,1.2984178163689114E-105,2.1287574978947866E-100,1.2752979322790815E-73,6.211472791625184E-71,8.434048875372614E-69,3.3306791481388596E-52,3.409653680487897E-51,1.1796358979119788E-49,2.541209250913624E-48,2.977147823438557E-47,1.5512334655257789E-46,1.9200674673181356E-45,1.8474766194008577E-40,7.176721345952959E-40,1.0808572659960592E-38,3.564838538969366E-38,2.8856769288744545E-37,8.909864613675844E-37,5.211940391263143E-36
0.23270440251572327,0,2.472765514366743E-149,2.4834362109692673E-104,3.929076487231118E-99,1.0235396681984625E-72,4.911485426596522E-70,6.5471752330742444E-68,1.460517488392157E-51,1.4893604872619803E-50,5.103668669710632E-49,1.0854088325293866E-47,1.2573314819038816E-46,6.5335814946650385E-46,7.985000337259431E-45,6.2033013900012054E-40,2.4097309152778307E-39,3.5737109000489486E-38,1.1772113612835415E-37,9.399199522866112E-37,2.8960479315561928E-36,1.6729918948243542E-35
0.2358490566037736,0,1.617873679582081E-147,4.74972586816271E-103,7.248435993260993E-98,8.214641252679637E-72,3.882652284883106E-69,5.080208351111281E-67,6.405021093608858E-51,6.506128957895311E-50,2.2078889047009705E-48,4.63483513285715E-47,5.307996381444688E-46,2.7506074941737623E-45,3.318691798693738E-44,2.083084175944048E-39,8.091903217112661E-39,1.1814235549099026E-37,3.886749621147552E-37,3.060361263866495E-36,9.409200091206679E-36,5.36706596916157E-35
0.2389937106918239,0,1.058469921451359E-145,9.083610316731146E-102,1.3365353741813106E-96,6.592669686392026E-71,3.068574969776175E-68,3.9401421081411354E-66,2.8091384793914903E-50,2.8423508127847795E-49,9.550562645522826E-48,1.978600459933574E-46,2.239940120017549E-45,1.1574482686775245E-44,1.3784251568946914E-43,6.995676722804726E-39,2.71751134053111E-38,3.905013874019923E-37,1.2830127031841393E-36,9.960611061500206E-36,3.0556503003345805E-35,1.72075509838054E-34
0.24213836477987422,0,6.924398619392225E-144,1.7370817840186184E-100,2.4631538235016348E-95,5.2907924238750476E-70,2.42455872665776E-67,3.054484714504403E-65,1.2321497658406147E-49,1.2418347131158206E-48,4.130802071364694E-47,8.444219884852222E-46,9.448448766291413E-45,4.868133597306607E-44,5.721556718071444E-43,2.349582149087566E-38,9.127031000678995E-38,1.2905230705182013E-36,4.234305344205484E-36,3.2405839641407164E-35,9.918590315626724E-35,5.5135362061016125E-34
0.24528301886792453,0,4.529524334309839E-142,3.3216299291385405E-99,4.537012089926265E-94,4.245850744759601E-69,1.9151880429066075E-66,2.366750291382324E-64,5.404937025017983E-49,5.426002477780785E-48,1.7864470009461365E-46,3.602742099093748E-45,3.9837868540990676E-44,2.0464604204985967E-43,2.3732862743300664E-42,7.892027445727626E-38,3.0656608436165417E-37,4.264131173928376E-36,1.3971227711664505E-35,1.0538453354402774E-34,3.217974893199324E-34,1.765468893874222E-33
0.24842767295597484,0,2.9626985608495026E-140,6.351097686055067E-98,8.352333837132753E-93,3.4071497355028977E-68,1.5124038277038849E-65,1.8329381951305085E-63,2.3711205130171154E-48,2.370965657377949E-47,7.724898403066351E-46,1.5366447631121415E-44,1.6789436357025437E-43,8.598366408103578E-43,9.837410090463436E-42,2.651079172304369E-37,1.0298028145892732E-36,1.4086793250039813E-35,4.6087409119217163E-35,3.425616889814256E-34,1.0434999674265247E-33,5.649341600148444E-33
0.25157232704402516,0,1.937688531800706E-138,1.214255946540154E-96,1.5367287056182275E-91,2.7339974947991002E-67,1.1939784774340191E-64,1.4187842368297956E-62,1.0402831495267265E-47,1.0360928227871422E-46,3.339941038501851E-45,6.552012887995572E-44,7.072506024625287E-43,3.610703117825529E-42,4.074699884329171E-41,8.906193336694241E-37,3.459540417717951E-36,4.652705616258789E-35,1.5199148193274668E-34,1.1130142620226737E-33,3.381969079994078E-33,1.8064767229197888E-32
0.25471698113207547,3.6E-322,1.2671830644791328E-136,2.321308585250176E-95,2.825723803390715E-90,2.1937305891039095E-66,9.423065653460194E-64,1.0976150213174907E-61,4.564398740529823E-47,4.527925463866289E-46,1.443858452277272E-44,2.7927437050585938E-43,2.977832303146681E-42,1.5153817385584631E-41,1.686490032100336E-40,2.99223739772256E-36,1.1622942741228592E-35,1.5364050697119877E-34,5.011169439241826E-34,3.61454866616985E-33,1.0954792103243497E-32,5.772342221177922E-32
0.2578616352201258,3.06274E-318,8.286112873970378E-135,4.437250634078274E-94,5.1927425462411706E-89,1.760129560091745E-65,7.43445895429146E-63,8.486734527624618E-61,2.0028518643056266E-46,1.978910633924361E-45,6.240890402315206E-44,1.189971137025473E-42,1.2531674719961972E-41,6.356201215043176E-41,6.974834864024458E-40,1.0053880622576307E-35,3.905225642900687E-35,5.072327541937988E-34,1.6517152518081696E-33,1.173248119009278E-32,3.546381370532636E-32,1.8430828872884286E-31
0.2610062893081761,1.113190914E-314,5.4177077133088294E-133,8.481070836461072E-93,9.536512648522742E-88,1.4121473481242618E-64,5.8635714729278865E-62,6.558122557805872E-60,8.789142648928721E-46,8.649251822119988E-45,2.697123483998948E-43,5.068559061743807E-42,5.270987111131683E-41,2.664459283223006E-40,2.8822679473332753E-39,3.3783484411384785E-35,1.3122225388916539E-34,1.6741899073584173E-33,5.442526964892757E-33,3.806262682345533E-32,1.1473674648710764E-31,5.880282359263511E-31
0.2641509433962264,-2.11165077019393E-310,3.5418537232189583E-131,1.6208402747785335E-91,1.750245389552906E-86,1.1328887729574783E-63,4.623010382999371E-61,5.064748874802308E-59,3.8572328007489803E-45,3.7805545862130373E-44,1.165422920362024E-42,2.1580864937238204E-41,2.2158505772566023E-40,1.1162117330989862E-39,1.190070974792801E-38,1.135291880064857E-34,4.409599486534981E-34,5.5244908606614964E-33,1.792784345367538E-32,1.2341586725511686E-31,3.7097438786826365E-31,1.8745580575847144E-30
0.2672955974842767,-7.040427232363058E-306,2.3152239506663537E-129,3.0972740803136906E-90,3.210076363743251E-85,9.087914584798932E-63,3.6436041772924935E-60,3.909008323855859E-58,1.6929186626582697E-44,1.6525563936821156E-43,5.034898525501538E-42,9.185075145501665E-41,9.309922589634802E-40,4.6730444865288514E-39,4.909494694604008E-38,3.815420276884497E-34,1.4819038505357146E-33,1.8224847332479002E-32,5.903504993078736E-32,3.9994144289412705E-31,1.198664356797392E-30,5.970810925676087E-30
